Image,Features
01521_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13609_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10440_00_rendered.png,[0.         0.         0.         ... 0.08844054 0.         0.        ]
02488_00_rendered.png,[0.         0.         0.         ... 0.         0.53562164 0.        ]
04443_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01975_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10814_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03511_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06827_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00758_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08356_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11639_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12470_00_rendered.png,[0.         0.         0.         ... 0.         0.19375706 0.        ]
06793_00_rendered.png,[0.         0.         0.         ... 0.         0.17170501 0.        ]
06708_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05541_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14420_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07925_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09254_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02413_00_rendered.png,[0.         0.         0.         ... 0.         0.35412765 0.        ]
13572_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04738_00_rendered.png,[0.         0.         0.         ... 0.         0.18287098 0.        ]
02847_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07571_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13926_00_rendered.png,[0.        0.        0.        ... 1.1198648 0.        0.       ]
13692_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05915_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00423_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11542_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09380_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07745_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11776_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08219_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05495_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14614_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05775_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11496_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02993_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13746_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09060_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04958_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13869_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04677_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02908_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10594_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03891_00_rendered.png,[0.        0.        0.        ... 0.        1.7127073 0.       ]
12644_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03725_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08282_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11859_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00938_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10674_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01715_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00485_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05607_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03978_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12819_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02755_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09112_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13634_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13980_00_rendered.png,[0.         0.         0.         ... 0.         0.33178616 0.        ]
07637_00_rendered.png,[0.        0.        0.        ... 0.2910676 0.5415089 0.       ]
11604_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06735_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06881_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07918_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01667_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09269_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09189_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01587_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04705_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08010_00_rendered.png,[0.        0.        0.        ... 0.        0.3351164 0.       ]
03657_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12882_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10966_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01807_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07778_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04531_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12502_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06955_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08224_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03463_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03783_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12956_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05748_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03837_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04965_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01453_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07498_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02681_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13854_00_rendered.png,[0.        0.        0.        ... 0.        1.4416473 0.       ]
07403_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02935_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12679_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11430_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00551_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05867_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14552_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05433_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00905_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12599_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10649_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02561_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07857_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01728_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01102_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04380_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08495_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14378_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06050_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05219_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14098_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12053_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03132_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08775_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09958_00_rendered.png,[0.         0.         0.         ... 0.49660707 0.         0.        ]
10383_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13151_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10318_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01279_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09677_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14003_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11281_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12328_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03249_00_rendered.png,[0.         0.         0.         ... 0.         0.07765996 0.        ]
00000_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01199_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07152_00_rendered.png,[0.         0.         0.         ... 0.26240373 0.         0.        ]
00234_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11355_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07366_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09817_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13085_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09443_00_rendered.png,[0.         0.         0.         ... 0.14944434 0.         0.        ]
13365_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07086_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05356_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14237_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03306_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08541_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12267_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06184_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04254_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01336_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09738_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10257_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06264_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08915_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12187_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13217_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02376_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09531_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14345_00_rendered.png,[0.         0.         0.         ... 0.         0.14482164 0.        ]
05224_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11227_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00346_00_rendered.png,[0.         0.         0.         ... 0.         0.38427424 0.        ]
08748_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02096_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07214_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09965_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10325_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01244_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03194_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06316_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08433_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03274_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04326_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00209_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08607_00_rendered.png,[0.         0.         0.         ... 0.07477522 0.         0.        ]
03040_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12121_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11368_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04112_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02239_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10111_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06122_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11088_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14291_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00172_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11013_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13023_00_rendered.png,[0.         0.         0.         ... 0.         0.32212424 0.        ]
04189_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00292_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08928_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07004_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02286_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11037_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08558_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00156_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14155_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05034_00_rendered.png,[0.         0.         0.         ... 0.06644142 0.5493891  0.        ]
13007_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09721_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02166_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12105_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03064_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08623_00_rendered.png,[0.         0.         0.         ... 0.91639555 0.         0.        ]
08997_00_rendered.png,[0.        0.        0.        ... 0.        0.5279808 0.       ]
06106_00_rendered.png,[0.         0.         0.         ... 0.17833817 0.         0.        ]
03384_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10135_00_rendered.png,[0.         0.         0.         ... 0.         0.39045238 0.        ]
11298_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08843_00_rendered.png,[0.        0.        0.        ... 0.        1.6121736 0.       ]
02029_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13148_00_rendered.png,[0.         0.         0.         ... 0.         0.20900095 0.        ]
10301_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04302_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01180_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08417_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00019_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12331_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06049_00_rendered.png,[0.         0.         0.         ... 0.         0.44193077 0.        ]
05200_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14361_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00082_00_rendered.png,[0.         0.         0.         ... 1.4658417  0.29914474 0.        ]
04399_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09515_00_rendered.png,[0.        0.        0.        ... 1.1455721 0.        0.       ]
02352_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13233_00_rendered.png,[0.         0.         0.         ... 0.         0.48979688 0.        ]
04079_00_rendered.png,[0.         0.         0.         ... 0.         0.34895396 0.        ]
09941_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00362_00_rendered.png,[0.         0.         0.         ... 0.         0.04283619 0.        ]
11203_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14081_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10193_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07039_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04270_00_rendered.png,[0.         0.         0.         ... 0.         0.39113426 0.        ]
12243_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03322_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14168_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05009_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06240_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08685_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04190_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10273_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01312_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09833_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01389_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09787_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05092_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11371_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00210_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03059_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11091_00_rendered.png,[0.         0.         0.         ... 0.         0.19052267 0.        ]
14213_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05372_00_rendered.png,[0.         0.         0.         ... 0.         0.44538593 0.        ]
10108_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02220_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09467_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05146_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14027_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07296_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02014_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09653_00_rendered.png,[0.        0.        0.        ... 0.        2.0038397 0.       ]
13295_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07176_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00024_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11145_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12397_00_rendered.png,[0.         0.         0.         ... 0.         0.18934846 0.        ]
06074_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09528_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01126_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10047_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04044_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06394_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08751_00_rendered.png,[0.         0.         0.         ... 0.17543966 0.         0.        ]
03116_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12077_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05843_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00575_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03888_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07427_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13870_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09302_00_rendered.png,[0.         0.         0.         ... 0.         0.08178222 0.        ]
02545_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13424_00_rendered.png,[0.         0.         0.         ... 0.75526345 0.         0.        ]
00921_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14576_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11840_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00695_00_rendered.png,[0.        0.        0.        ... 0.7748667 0.4442358 0.       ]
03447_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08200_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06971_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12526_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04515_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01823_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10942_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01797_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09399_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01477_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04941_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10516_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06525_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07688_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10896_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10722_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01643_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06711_00_rendered.png,[0.         0.         0.         ... 0.         0.93724513 0.        ]
05558_00_rendered.png,[0.        0.        0.        ... 1.7090155 0.        0.       ]
03673_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08034_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04895_00_rendered.png,[0.        0.        0.        ... 0.8771044 0.4910586 0.       ]
04721_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07568_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09136_00_rendered.png,[0.        0.        0.        ... 0.8224784 1.2774181 0.       ]
01538_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05623_00_rendered.png,[0.        0.        0.        ... 0.        0.6143358 0.       ]
11620_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03508_00_rendered.png,[0.         0.         0.         ... 0.16104114 0.         0.        ]
00741_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07613_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06583_00_rendered.png,[0.         0.         0.         ... 0.22959208 0.         0.        ]
08146_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00548_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03701_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12660_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11429_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04653_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02698_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02578_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10650_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13419_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01885_00_rendered.png,[0.        0.        0.        ... 1.2398143 1.4377534 0.       ]
12580_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11752_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00987_00_rendered.png,[0.         0.         0.         ... 0.         0.22012341 0.        ]
13482_00_rendered.png,[0.         0.         0.         ... 0.51797473 0.         0.        ]
07761_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07481_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02603_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09044_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06518_00_rendered.png,[0.        0.        0.        ... 1.7749987 0.7599418 0.       ]
14630_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02437_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09270_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06898_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11932_00_rendered.png,[0.         0.         0.         ... 0.         0.21502602 0.        ]
14404_00_rendered.png,[0.        0.        0.        ... 1.3306187 0.        0.       ]
05565_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00853_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05685_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11566_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08009_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00407_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13902_00_rendered.png,[0.         0.         0.         ... 0.         0.27920198 0.        ]
07555_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02863_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09190_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04787_00_rendered.png,[0.        0.        0.        ... 0.        0.6079354 0.       ]
13999_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10464_00_rendered.png,[0.        0.        0.        ... 1.3654015 0.        0.       ]
04833_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01505_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12800_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06457_00_rendered.png,[0.         0.         0.         ... 0.         0.24766278 0.        ]
08092_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12454_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06803_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03535_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10784_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10830_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01951_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04467_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02315_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13274_00_rendered.png,[0.        0.        0.        ... 1.9879688 0.        0.       ]
07197_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05247_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14326_00_rendered.png,[0.        0.        0.        ... 0.        0.1618799 0.       ]
00325_00_rendered.png,[0.         0.         0.         ... 0.         0.05860102 0.        ]
11244_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13194_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01227_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09629_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10346_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06375_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12096_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08450_00_rendered.png,[0.         0.         0.         ... 1.2585834  0.87186027 0.        ]
03217_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06095_00_rendered.png,[0.        0.        0.        ... 0.        0.1143831 0.       ]
04345_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12142_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08664_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03023_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07338_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09849_00_rendered.png,[0.         0.         0.         ... 0.17206287 0.         0.        ]
10172_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01013_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04291_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14269_00_rendered.png,[0.         0.         0.         ... 0.43448222 0.80981064 0.        ]
05308_00_rendered.png,[0.         0.         0.         ... 0.         0.17992628 0.        ]
12239_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11070_00_rendered.png,[0.         0.         0.         ... 0.         0.14328873 0.        ]
00111_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03358_00_rendered.png,[0.         0.         0.         ... 0.         0.11267936 0.        ]
05393_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09486_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01088_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07043_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10209_00_rendered.png,[0.        0.        0.        ... 0.        0.6033466 0.       ]
13040_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02121_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01368_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09766_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05073_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02328_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13249_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10000_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06033_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11199_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03151_00_rendered.png,[0.        0.        0.        ... 0.        1.1070313 0.       ]
